smiles,solvent,abs_peakwavs_max,abs_bandwidth,abs_molar_ext_coeff,emi_peakwavs_max,emi_bandwidth
CCOC(=O)c1c(-c2cc3ccc(OCC=C(C)C)cc3oc2=O)nn(-c2cccc(Cl)c2)c1C(=O)OCC,ClCCl,339.0,59.8,4.457821364,426.0,96.2
CCOC(=O)c1c(-c2cc3cc4c(cc3oc2=O)OC(C)(C)CC4)nn(-c2ccccc2)c1C(=O)OCC,ClCCl,348.0,68.5,4.497703496,430.0,98.5
CCOC(=O)c1c(-c2cc3cc4c(cc3oc2=O)OC(C)(C)CC4)nn(-c2cccc(C)c2)c1C(=O)OCC,ClCCl,347.0,69.5,4.593341458,428.0,98.0
CCOC(=O)c1c(-c2cc3cc4c(cc3oc2=O)OC(C)(C)CC4)nn(-c2cccc(Cl)c2)c1C(=O)OCC,ClCCl,349.0,74.1,4.350693717,432.0,89.5
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,CN(C)C=O,524.0,55.2,4.536558443,539.0,57.6
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,CN1CCCC1=O,525.0,51.6,4.825426118,541.0,58.2
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,C1CCOC1,519.0,55.2,4.506505032,528.0,61.8
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,ClC(Cl)Cl,461.0,87.6,4.47558403,634.0,111.4
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)cc3)cc2)cc1,ClC(Cl)Cl,483.0,98.9,4.571371045,696.0,138.3
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,ClC(Cl)Cl,525.0,97.6,4.501593239,700.0,113.9
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)o3)cc2)cc1,ClC(Cl)Cl,524.0,88.8,4.602830181,696.0,138.3
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)O)c3ccc4cc(O)ccc4c3oc-2c1,O,544.0,77.4,4.334453751,583.0,52.8
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc4cc([O-])ccc4c3oc-2c1,O,573.0,67.2,4.644438589,627.0,60.0
C[N+](C)=c1ccc2c(-c3c(F)c(F)c(F)c(F)c3C(=O)O)c3ccc4cc(O)ccc4c3oc-2c1,O,571.0,87.9,4.460897843,603.0,55.2
C[N+](C)=c1ccc2c(-c3c(F)c(F)c(F)c(F)c3C(=O)[O-])c3ccc4cc([O-])ccc4c3oc-2c1,O,603.0,88.5,4.7355989,650.0,57.6
COc1ccc(-c2cnc(-c3ccccc3)o2)cc1OC,ClCCl,322.0,61.4,4.301029996,400.0,66.3
N#Cc1ccc(/C=C/c2ncc(-c3ccccc3)o2)cc1,ClCCl,360.0,67.0,4.58546073,450.0,88.4
C(=C/c1cccc2ccccc12)\c1ncc(-c2ccccc2)o1,ClCCl,357.0,70.9,4.50242712,440.0,81.6
COc1ccc(-c2cnc(/C=C/c3ccccc3)o2)cc1OC,ClCCl,350.0,71.8,4.519827994,450.0,90.9
COc1ccc(-c2cnc(/C=C/c3ccc(C#N)cc3)o2)cc1OC,ClCCl,370.0,95.2,4.352182518,500.0,127.1
COc1cc(/C=C/c2ncc(-c3ccncc3)o2)cc(OC)c1OC,ClCCl,352.0,65.6,4.579783597,463.0,89.1
CN1CCN(c2cccc(/C=C/c3ncc(-c4ccc(OCc5ccccc5)c(OCc5ccccc5)c4)o3)c2)CC1,ClCCl,354.0,82.0,4.457881897,465.0,120.9
CN(C)c1ccc(/C=C/c2cnc(-c3ccncc3)o2)cc1,ClCCl,396.0,79.3,4.322219295,550.0,117.1
CN(C)c1ccc(/C=C/c2cnc(C#Cc3ccc(C#N)cc3)o2)cc1,ClCCl,390.0,73.5,4.552668216,515.0,118.4
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,CCCCCC,428.0,67.1,4.164352856,510.0,74.0
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,ClCCl,408.0,63.8,4.152288344,528.0,91.2
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,ClC(Cl)Cl,414.0,64.1,4.176091259,520.0,88.2
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,CO,391.0,59.6,4.130333768,525.0,90.9
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,CC#N,393.0,60.1,4.08278537,543.0,97.2
F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,CCCCCC,447.0,78.8,4.190331698,507.0,68.5
F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,ClCCl,421.0,71.6,4.292256071,526.0,85.1
F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,ClC(Cl)Cl,430.0,71.9,4.322219295,522.0,80.9
F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,CO,404.0,67.8,4.301029996,531.0,86.2
F[B-]1(F)n2c(nc3c4ccccc4c4ccccc4c32)-c2cccc[n+]21,CC#N,403.0,67.8,4.301029996,527.0,93.0
CC1=CC(C)=[N+]2C1=C(c1ccc3cccnc3n1)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,506.0,20.9,4.649334859,524.0,42.0
CC1=CC(C)=[N+]2C1=C(c1ccc3cccnc3n1)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,506.0,20.9,4.77815125,522.0,42.0
CC1=CC(C)=[N+]2C1=C(c1ccc3cccnc3n1)c1c(C)cc(C)n1[B-]2(F)F,ClC(Cl)Cl,509.0,23.4,4.740362689,527.0,42.5
CC1=CC(C)=[N+]2C1=C(c1ccc3cccnc3n1)c1c(C)cc(C)n1[B-]2(F)F,CO,503.0,21.1,4.746634199,521.0,37.3
CC1=CC(C)=[N+]2C1=C(c1ccc3cccnc3n1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,501.0,22.0,4.741939078,516.0,38.8
CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCCCCC,531.0,23.0,4.84509804,550.0,27.5
CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,533.0,24.0,4.86923172,553.0,27.2
CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,531.0,25.0,4.86923172,550.0,28.2
CCC1=C(C)C2=C(c3c(C)cc(C)nc3-c3cccs3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,530.0,25.0,4.785329835,549.0,28.6
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2[nH]c(=O)c2ccccc21,Cc1ccccc1,366.0,56.1,3.77,441.0,90.5
F[B-]1(F)Oc2ccccc2-c2nc(-c3ccccc3)c3ccccc3[n+]21,Cc1ccccc1,386.0,132.2,3.7,529.0,118.2
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[B-](F)(F)[n+]1c-2nc(-c2ccccc2)c2cc(Cl)ccc21,Cc1ccccc1,420.0,122.9,3.59,552.0,140.3
CCn1c2ccccc2c2cc(/C=C/c3cccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)[n+]3CCCS(=O)(=O)[O-])ccc21,Cc1ccccc1,453.0,135.8,4.545307116,598.0,95.3
CCn1c2ccccc2c2cc(/C=C/c3cccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)[n+]3CCCS(=O)(=O)[O-])ccc21,C1CCOC1,460.0,84.2,4.810232518,581.0,90.3
CCn1c2ccccc2c2cc(/C=C/c3cccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)[n+]3CCCS(=O)(=O)[O-])ccc21,CC(C)=O,458.0,85.0,4.818225894,578.0,93.9
CCn1c2ccccc2c2cc(/C=C/c3cccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)[n+]3CCCS(=O)(=O)[O-])ccc21,CC#N,454.0,83.2,4.79518459,579.0,100.2
Brc1ccc2[nH]c(-c3ccc(-c4ccc(-c5ccc(-c6nc7cc(Br)ccc7[nH]6)cc5)cc4)cc3)nc2c1,CN(C)C=O,350.0,58.3,4.519827994,410.0,61.2
Cc1ccc2[nH]c(-c3ccc(-c4ccc(-c5ccc(-c6nc7cc(C)ccc7[nH]6)cc5)cc4)cc3)nc2c1,CN(C)C=O,351.0,53.9,4.758154622,416.0,66.9
Cc1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)ccc1-c1ccc(-c2nc3ccccc3[nH]2)cc1,CN(C)C=O,330.0,59.9,4.582063363,403.0,64.5
Cc1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)c(C)cc1-c1ccc(-c2nc3ccccc3[nH]2)cc1,CN(C)C=O,323.0,61.4,4.562292864,401.0,62.1
Fc1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)ccc1-c1ccc(-c2nc3ccccc3[nH]2)cc1,CN(C)C=O,343.0,53.9,4.639486489,414.0,65.7
Fc1cc(-c2ccc(-c3nc4cc(Br)ccc4[nH]3)cc2)ccc1-c1ccc(-c2nc3cc(Br)ccc3[nH]2)cc1,CN(C)C=O,342.0,68.5,4.564666064,417.0,64.8
Cc1ccc2[nH]c(-c3ccc(-c4ccc(-c5ccc(-c6nc7cc(C)ccc7[nH]6)cc5)c(F)c4)cc3)nc2c1,CN(C)C=O,344.0,76.2,4.764922985,423.0,69.5
N#CC(C#N)=CC1=Cc2c(-c3ccccc3)oc(-c3ccccc3)c2C=C(C=C(C#N)C#N)C1,ClC(Cl)Cl,467.0,99.4,4.31386722,570.0,59.3
CN(C)c1ccc(C2=Cc3c4ccccc4c4ccccc4[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,483.0,61.5,4.744292983,521.0,56.6
C(#Cc1c(C#Cc2ccccc2)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1)c1ccccc1,ClCCl,371.0,49.0,5.075546961,452.0,70.6
COc1ccc(C#Cc2c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c2C#Cc2ccc(OC)cc2)cc1,ClCCl,386.0,49.0,5.100370545,466.0,71.5
CC(C)(C)c1ccc(C#Cc2c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c2C#Cc2ccc(C(C)(C)C)cc2)cc1,ClCCl,379.0,49.5,5.037426498,459.0,72.9
Fc1ccc(C#Cc2c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c2C#Cc2ccc(F)cc2)cc1,ClCCl,368.0,52.6,4.982271233,450.0,66.6
C(#Cc1c(C#Cc2cccs2)c(C#Cc2cccs2)c(C#Cc2cccs2)c(C#Cc2cccs2)c1C#Cc1cccs1)c1cccs1,ClCCl,371.0,50.4,5.021189299,453.0,68.4
C(#Cc1cc(C#Cc2ccccc2)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1)c1ccccc1,ClCCl,364.0,45.2,4.86332286,424.0,72.0
COc1ccc(C#Cc2cc(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c2C#Cc2ccc(OC)cc2)cc1,ClCCl,380.0,44.9,4.84509804,437.0,66.2
Fc1ccc(C#Cc2cc(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c2C#Cc2ccc(F)cc2)cc1,ClCCl,371.0,49.5,4.72427587,421.0,71.1
C(#Cc1cc(C#Cc2cccs2)c(C#Cc2cccs2)c(C#Cc2cccs2)c1C#Cc1cccs1)c1cccs1,ClCCl,372.0,51.6,4.633468456,425.0,75.6
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CO,294.0,30.5,4.794488047,434.0,65.9
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,C1CCOC1,293.3,38.1,4.695481676,413.0,47.5
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCCCCC,289.5,48.5,4.506505032,390.0,39.7
O=P1(c2ccccc2)C2=C(c3ccccc31)C(c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,CO,438.0,77.2,4.204119983,608.0,134.3
CC1(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)P(=O)(c1ccccc1)c1ccccc12,CO,424.0,78.7,4.123851641,598.0,134.3
O=P1(c2ccccc2)C2=C(c3ccccc31)[Si](c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,Cc1ccccc1,459.0,77.1,4.209515015,558.0,101.5
O=P1(c2ccccc2)C2=C(c3ccccc31)[Si](c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,CC#N,456.0,81.8,4.167317335,629.0,140.0
O=P1(c2ccccc2)C2=C(c3ccccc31)[Si](c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,CO,466.0,83.7,4.170261715,640.0,142.8
C[Si]1(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)P(=O)(c1ccccc1)c1ccccc12,CO,452.0,83.2,4.130333768,624.0,136.3
C(#Cc1cccs1)C(C#Cc1cccs1)=Cc1ccc(C=C(C#Cc2cccs2)C#Cc2cccs2)s1,ClC(Cl)Cl,486.0,98.1,4.707570176,550.0,77.1
C(#Cc1ccccc1)C(C#Cc1ccccc1)=Cc1ccc(-c2ccc(C=C(C#Cc3ccccc3)C#Cc3ccccc3)cc2)cc1,ClC(Cl)Cl,394.0,91.1,4.934498451,461.0,60.9
C(#Cc1ccccc1)C(C#Cc1ccccc1)=Cc1ccc2cc(C=C(C#Cc3ccccc3)C#Cc3ccccc3)ccc2c1,ClC(Cl)Cl,418.0,81.2,4.785329835,473.0,60.1
CCCC1(CCC)c2cc(C=C(C#Cc3ccccc3)C#Cc3ccccc3)ccc2-c2ccc(C=C(C#Cc3ccccc3)C#Cc3ccccc3)cc21,ClC(Cl)Cl,422.0,79.0,4.72427587,473.0,57.5
C(#Cc1ccccc1)C(C#Cc1ccccc1)=Cc1ccc(C=C(C#Cc2ccccc2)C#Cc2ccccc2)cc1,ClC(Cl)Cl,416.0,90.4,4.740362689,475.0,60.6
COc1cc(C=C(C#Cc2ccccc2)C#Cc2ccccc2)c(OC)cc1C=C(C#Cc1ccccc1)C#Cc1ccccc1,ClC(Cl)Cl,455.0,90.4,4.505149978,522.0,61.1
C(#Cc1ccccc1)C(C#Cc1ccccc1)=Cc1ccc(C=C(C#Cc2ccccc2)C#Cc2ccccc2)s1,ClC(Cl)Cl,468.0,94.1,4.591064607,528.0,93.7
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,ClCCl,521.0,68.7,4.77815125,585.0,52.2
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,Cc1ccccc1,524.0,69.5,4.73239376,582.0,42.5
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,CC#N,516.0,67.0,4.633468456,581.0,63.9
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,C1CCCCC1,517.0,66.5,4.763427994,570.0,36.3
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,ClCCl,538.0,103.3,4.806179974,612.0,87.6
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,Cc1ccccc1,538.0,103.6,4.792391689,604.0,77.0
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,CC#N,528.0,111.3,4.602059991,608.0,104.2
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,C1CCCCC1,530.0,99.8,4.806179974,588.0,68.7
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/C=C(C#N)C#N)c3cccc4c5cccc6c(/C=C/C=C(C#N)C#N)cc1c(c65)c2c34,ClCCl,611.0,119.2,4.643452676,697.0,71.2
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/C=C(C#N)C#N)c3cccc4c5cccc6c(/C=C/C=C(C#N)C#N)cc1c(c65)c2c34,Cc1ccccc1,597.0,114.2,4.612783857,668.0,52.8
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/C=C(C#N)C#N)c3cccc4c5cccc6c(/C=C/C=C(C#N)C#N)cc1c(c65)c2c34,CC#N,599.0,117.7,4.633468456,702.0,84.8
F[B-]1(F)OC(c2ccccc2)=C(c2ccccc2)c2oc3ccccc3[n+]21,C1CCOC1,344.0,64.3,3.87817698,389.0,68.9
CCOC(=O)c1ccc(C2=C(c3ccccc3)c3oc4ccccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,350.0,67.1,3.847202364,400.0,90.0
CN(C)c1ccc(C2=C(c3ccccc3)c3sc4ccccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,446.0,65.0,4.42894429,507.0,79.6
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,C1CCOC1,359.0,57.9,5.620136055,417.0,65.5
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CCOC(C)=O,358.0,56.0,5.633468456,415.0,65.0
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CN(C)C=O,362.0,56.9,5.600972896,422.0,64.8
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CS(C)=O,364.0,56.2,5.547774705,424.0,64.6
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CC#N,358.0,56.4,5.689308859,417.0,65.9
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CC(C)O,358.0,55.2,5.661812686,423.0,74.3
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CCO,358.0,54.7,5.665580991,428.0,76.6
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CO,357.0,55.2,5.674861141,432.0,78.1
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,O,360.0,55.0,5.123851641,449.0,79.2
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,C1CCOC1,359.0,55.4,5.394451681,417.0,66.0
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CCOC(C)=O,358.0,55.2,5.517195898,416.0,66.2
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CN(C)C=O,361.0,54.7,5.477121255,422.0,66.2
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CS(C)=O,364.0,55.2,5.521138084,425.0,65.2
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CC#N,358.0,53.5,5.643452676,418.0,67.0
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CC(C)O,358.0,53.5,5.536558443,423.0,75.1
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CCO,358.0,53.5,5.625312451,429.0,76.9
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CO,357.0,55.7,5.579783597,432.0,78.5
COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,O,360.0,54.7,5.086359831,448.0,79.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,C1CCOC1,358.0,65.6,5.565847819,417.0,64.7
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CCOC(C)=O,357.0,54.6,5.596597096,415.0,64.3
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CN(C)C=O,361.0,57.4,5.605305046,422.0,64.7
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CS(C)=O,364.0,61.0,5.563481085,424.0,64.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CC#N,357.0,56.7,5.63748973,417.0,66.2
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CC(C)O,357.0,53.5,5.584331224,423.0,73.9
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CCO,357.0,53.9,5.571708832,428.0,75.8
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CO,356.0,55.7,5.643452676,432.0,77.3
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,O,359.0,54.8,5.307496038,449.0,78.6
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,C1CCOC1,358.0,65.7,5.555094449,418.0,65.4
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CCOC(C)=O,357.0,59.3,5.491361694,416.0,65.7
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CN(C)C=O,361.0,64.0,5.496929648,422.0,65.6
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CS(C)=O,363.0,68.1,5.557507202,424.0,65.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CC#N,357.0,59.6,5.489958479,417.0,67.6
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CC(C)O,357.0,56.9,5.563481085,423.0,74.1
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CCO,357.0,59.6,5.660865478,427.0,76.2
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,CO,356.0,58.8,5.610660163,431.0,78.1
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,O,359.0,55.9,5.127104798,448.0,78.9
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,C1CCOC1,353.0,62.5,5.57054294,420.0,66.1
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,CCOC(C)=O,352.0,50.9,5.450249108,417.0,66.1
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,CC#N,352.0,59.2,5.5289167,419.0,68.5
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,CC(C)O,352.0,58.7,5.603144373,421.0,73.6
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,CCO,352.0,58.9,5.638489257,422.0,75.5
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,CO,351.0,59.7,5.544068044,434.0,76.6
C(=C/c1ccncn1)\c1ccc(N(c2ccccc2)c2ccc(/C=C/c3ccncn3)cc2)cc1,ClCCl,422.0,83.4,4.469822016,555.0,142.7
Cn1c(-c2ccc(-c3ccc(-c4ccc(-c5n(C)c6ccccc6[n+]5C)cc4)cc3)cc2)[n+](C)c2ccccc21,O,312.0,53.0,4.7930916,397.0,72.0
CCn1c(-c2ccc(-c3ccc(-c4ccc(-c5n(CC)c6ccccc6[n+]5CC)cc4)cc3)cc2)[n+](CC)c2ccccc21,O,305.0,54.1,4.783903579,397.0,72.0
CCCCn1c(-c2ccc(-c3ccc(-c4ccc(-c5n(CCCC)c6ccccc6[n+]5CCCC)cc4)cc3)cc2)[n+](CCCC)c2ccccc21,O,303.0,53.9,4.781755375,397.0,66.8
Cc1ccc2c(c1)n(C)c(-c1ccc(-c3ccc(-c4ccc(-c5n(C)c6cc(C)ccc6[n+]5C)cc4)cc3)cc1)[n+]2C,O,315.0,50.2,4.824125834,397.0,65.8
CCCCn1c(-c2ccc(-c3ccc(-c4ccc(-c5n(CCCC)c6cc(C)ccc6[n+]5CCCC)cc4)cc3)cc2)[n+](CCCC)c2ccc(C)cc21,O,304.0,57.4,4.800717078,397.0,78.7
Cc1cc(-c2ccc(-c3n(C)c4ccccc4[n+]3C)cc2)ccc1-c1ccc(-c2n(C)c3ccccc3[n+]2C)cc1,O,299.0,57.4,4.679427897,399.0,72.4
CCn1c(-c2ccc(-c3ccc(-c4ccc(-c5n(CC)c6ccccc6[n+]5CC)cc4)c(C)c3)cc2)[n+](CC)c2ccccc21,O,290.0,59.8,4.681241237,400.0,73.6
