smiles,solvent,emi_peakwavs_max,emi_bandwidth,source
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CS(C)=O,573.0002292,187.5,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC#N,571.0043967,187.5,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CO,465.0081376,116.2,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC(C)O,441.5011038,95.5,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCCCCCCCCCCCCCCC,370.00037,46.0,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCCCCCCCCCCCCCCCCl,382.49694,71.8,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1CCCCC1,426.0032376,46.6,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1COCCO1,450.0045,74.4,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC1CCCO1,464.5113341,81.9,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCOC(C)=O,470.4996707,90.0,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CN(C)C=O,523.9991616,120.7,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CS(C)=O,548.4861781,143.4,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC#N,544.010445,141.6,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CO,493.169601,175.9,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)O,493.9979252,169.9,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCCCCCCCCCCCCCCC,397.9941097,54.0,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCCCCCCCCCCCCCCCCl,402.4954719,80.7,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1CCCCC1,462.4919064,51.5,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1COCCO1,502.9928072,113.7,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC1CCCO1,517.4912026,118.0,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCOC(C)=O,502.9928072,133.3,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CN(C)C=O,571.0043967,141.8,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CS(C)=O,578.5028347,129.4,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC#N,576.0368664,116.2,deep4chem
N#Cc1cc2ccc(F)cc2c2c1ccc1ccccc12,ClC(Cl)Cl,394.0,42.0,deep4chem
N#Cc1cc2ccc(C(F)(F)F)cc2c2c1ccc1ccccc12,ClC(Cl)Cl,408.0,47.0,deep4chem
COC(=O)c1ccc2cc(C#N)c3ccc4ccccc4c3c2c1,ClC(Cl)Cl,422.0,56.0,deep4chem
COc1ccc2cc(C#N)c3ccc4ccccc4c3c2c1,ClC(Cl)Cl,415.0,54.0,deep4chem
N#Cc1ccc2cc(C#N)c3ccc4ccccc4c3c2c1,ClC(Cl)Cl,420.0,53.0,deep4chem
CSc1ccc2cc(C#N)c3ccc4ccccc4c3c2c1,ClC(Cl)Cl,403.0,42.0,deep4chem
COc1cc2cc(C#N)c3ccc4ccccc4c3c2cc1OC,ClC(Cl)Cl,399.0,54.0,deep4chem
N#Cc1cc2sccc2c2c1ccc1ccccc12,ClC(Cl)Cl,382.0,53.0,deep4chem
O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,CCCCCCCCCCCCCCCC,383.0,47.1,deep4chem
O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,c1ccccc1,393.0,51.1,deep4chem
O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,ClC(Cl)Cl,398.0,52.4,deep4chem
O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,CO,442.0,66.3,deep4chem
O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,CC#N,407.0,56.5,deep4chem
CC(C)(C)C1Nc2ccccc2C(=O)N1c1ccccc1,CCCCCCCCCCCCCCCC,388.0,52.7,deep4chem
CC(C)(C)C1Nc2ccccc2C(=O)N1c1ccccc1,c1ccccc1,400.0,58.6,deep4chem
CC(C)(C)C1Nc2ccccc2C(=O)N1c1ccccc1,ClC(Cl)Cl,409.0,59.9,deep4chem
CC(C)(C)C1Nc2ccccc2C(=O)N1c1ccccc1,CO,449.0,64.0,deep4chem
CC(C)(C)C1Nc2ccccc2C(=O)N1c1ccccc1,CC#N,417.0,61.8,deep4chem
COc1ccc(N2C(=O)c3ccccc3NC2C(C)(C)C)cc1,c1ccccc1,400.0,183.1,deep4chem
COc1ccc(N2C(=O)c3ccccc3NC2C(C)(C)C)cc1,ClC(Cl)Cl,410.0,60.5,deep4chem
COc1ccc(N2C(=O)c3ccccc3NC2C(C)(C)C)cc1,CO,444.0,66.7,deep4chem
COc1ccc(N2C(=O)c3ccccc3NC2C(C)(C)C)cc1,CC#N,413.0,60.7,deep4chem
O=C1c2ccccc2NCN1Cc1ccccc1,CCCCCCCCCCCCCCCC,381.0,49.3,deep4chem
O=C1c2ccccc2NCN1Cc1ccccc1,c1ccccc1,395.0,52.7,deep4chem
O=C1c2ccccc2NCN1Cc1ccccc1,ClC(Cl)Cl,398.0,54.8,deep4chem
O=C1c2ccccc2NCN1Cc1ccccc1,CO,443.0,65.1,deep4chem
O=C1c2ccccc2NCN1Cc1ccccc1,CC#N,416.0,69.7,deep4chem
CC(C)(C)C1Nc2c(Cl)cc(Cl)cc2C(=O)N1Cc1ccccc1,CCCCCCCCCCCCCCCC,402.0,54.1,deep4chem
CC(C)(C)C1Nc2c(Cl)cc(Cl)cc2C(=O)N1Cc1ccccc1,c1ccccc1,407.0,54.0,deep4chem
CC(C)(C)C1Nc2c(Cl)cc(Cl)cc2C(=O)N1Cc1ccccc1,ClC(Cl)Cl,415.0,58.9,deep4chem
CC(C)(C)C1Nc2c(Cl)cc(Cl)cc2C(=O)N1Cc1ccccc1,CO,448.0,64.6,deep4chem
CC(C)(C)C1Nc2c(Cl)cc(Cl)cc2C(=O)N1Cc1ccccc1,CC#N,420.0,60.8,deep4chem
CC(C)(C)C1Nc2c(Br)cc(Br)cc2C(=O)N1Cc1ccccc1,CCCCCCCCCCCCCCCC,399.0,53.7,deep4chem
CC(C)(C)C1Nc2c(Br)cc(Br)cc2C(=O)N1Cc1ccccc1,ClC(Cl)Cl,415.0,85.6,deep4chem
CC(C)(C)C1Nc2c(Br)cc(Br)cc2C(=O)N1Cc1ccccc1,CC#N,422.0,62.4,deep4chem
CCN(CC)c1ccc2c(c1)oc(=O)c1c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc12,ClC(Cl)Cl,636.0,52.4,deep4chem
CCN(CC)c1ccc2c(c1)oc(=O)c1c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc12,CCO,637.0,59.4,deep4chem
CCN(CC)c1ccc2c(c1)oc(=O)c1c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc12,O,646.0,71.8,deep4chem
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,ClC(Cl)Cl,647.0,53.1,deep4chem
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,CCO,651.0,67.1,deep4chem
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,O,658.0,83.2,deep4chem
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4c5c6c(cc4c3oc-2c1)CCCN6CCC5,ClC(Cl)Cl,664.0,56.4,deep4chem
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4c5c6c(cc4c3oc-2c1)CCCN6CCC5,CCO,674.0,79.2,deep4chem
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4c5c6c(cc4c3oc-2c1)CCCN6CCC5,O,684.0,88.4,deep4chem
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc(N(CC)CC)ccc12,ClC(Cl)Cl,640.0,53.2,deep4chem
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc(N(CC)CC)ccc12,CCO,642.0,61.4,deep4chem
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc(N(CC)CC)ccc12,O,652.0,70.1,deep4chem
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc3c(cc12)CCCN3C,ClC(Cl)Cl,647.0,53.2,deep4chem
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc3c(cc12)CCCN3C,CCO,658.0,67.3,deep4chem
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1cc3c(cc12)CCCN3C,O,666.0,78.1,deep4chem
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1c3c4c(cc12)CCCN4CCC3,ClC(Cl)Cl,669.0,54.7,deep4chem
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1c3c4c(cc12)CCCN4CCC3,CCO,681.0,78.2,deep4chem
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2c1c(=O)oc1c3c4c(cc12)CCCN4CCC3,O,687.0,102.3,deep4chem
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,CCO,548.0524345,118.3,deep4chem
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,CC#N,556.9662921,100.7,deep4chem
Cn1cc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c2ccccc21,CC(C)=O,465.9925094,104.6,deep4chem
Cn1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)c1,CC#N,579.0754258,105.8,deep4chem
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,CC#N,583.9416058,121.0,deep4chem
COc1ccc(-c2cc3ccccc3p2-c2ccccc2)cc1,C1CCOC1,412.0,84.3,deep4chem
c1ccc(-p2c(-c3cccs3)cc3ccccc32)cc1,C1CCOC1,417.0,78.3,deep4chem
CC(C)(C)c1ccc(-c2cc3cc4c(cc(-c5ccc(C(C)(C)C)cc5)p4-c4ccccc4)cc3p2-c2ccccc2)cc1,C1CCOC1,438.0,103.1,deep4chem
O=Cc1ccc(-c2cccs2)s1,CC#N,425.0,64.5,deep4chem
CCOC(=O)c1c(N)sc(/N=C/c2cccs2)c1C(=O)OCC,CC#N,480.0,63.7,deep4chem
CCOC(=O)c1c(N)sc(/N=C/c2ccc(-c3cccs3)s2)c1C(=O)OCC,CC#N,541.0,38.2,deep4chem
CCOC(=O)c1c(/N=C/c2cccs2)sc(/N=C/c2cccs2)c1C(=O)OCC,CC#N,534.0,172.3,deep4chem
CCOC(=O)c1c(/N=C/c2ccc(-c3cccs3)s2)sc(/N=C/c2ccc(-c3cccs3)s2)c1C(=O)OCC,CC#N,592.0,64.0,deep4chem
CCOC(=O)c1c(/N=C/c2cccs2)sc(/N=C/c2ccc(-c3cccs3)s2)c1C(=O)OCC,CC#N,581.0,33.6,deep4chem
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,Cc1ccccc1,566.0,107.7,deep4chem
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,C1CCOC1,568.0,83.5,deep4chem
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,CCOC(C)=O,549.0,77.0,deep4chem
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,ClCCl,560.0,83.2,deep4chem
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,ClC(Cl)Cl,554.0,80.0,deep4chem
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,CC#N,589.0,81.1,deep4chem
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,CCO,575.0,79.3,deep4chem
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,CN(C)C=O,573.0,80.9,deep4chem
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,Cc1ccccc1,522.0,93.0,deep4chem
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,C1CCOC1,541.0,75.4,deep4chem
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CCOC(C)=O,537.0,77.2,deep4chem
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,ClCCl,558.0,79.4,deep4chem
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,ClC(Cl)Cl,550.0,78.1,deep4chem
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CC#N,569.0,79.2,deep4chem
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CCO,575.0,81.2,deep4chem
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CN(C)C=O,573.0,79.4,deep4chem
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CS(C)=O,575.0,80.3,deep4chem
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,Cc1ccccc1,576.0,106.9,deep4chem
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,C1CCOC1,609.0,90.0,deep4chem
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,CCOC(C)=O,590.0,100.3,deep4chem
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,ClCCl,615.0,90.7,deep4chem
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,ClC(Cl)Cl,601.0,90.7,deep4chem
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,CC#N,622.0,86.6,deep4chem
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,CCO,627.0,82.4,deep4chem
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,CN(C)C=O,632.0,81.5,deep4chem
COc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2C,CS(C)=O,639.0,82.9,deep4chem
CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,Cc1ccccc1,578.0,102.6,deep4chem
CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,C1CCOC1,610.0,87.9,deep4chem
CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,CCOC(C)=O,591.0,101.5,deep4chem
CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,ClCCl,617.0,93.4,deep4chem
CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,ClC(Cl)Cl,608.0,85.3,deep4chem
CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,CC#N,629.0,82.2,deep4chem
CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,CCO,632.0,82.4,deep4chem
CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,CN(C)C=O,635.0,78.9,deep4chem
CCOc1cc2c(cc1/C=C/C1=CC(=C(C#N)C#N)CC(C)(C)C1)c1ccccc1n2CC,CS(C)=O,641.0,82.4,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1,C1CCOC1,306.0,34.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1O,C1CCOC1,446.0,75.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,C1CCOC1,436.0,69.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cc2ccccc2cc1O,C1CCOC1,311.0,38.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccc([N+](=O)[O-])cc1,C1CCOC1,311.0,39.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1,ClCCl,392.0,99.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1O,ClCCl,392.0,102.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,ClCCl,393.0,103.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cc2ccccc2cc1O,ClCCl,394.0,59.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccc([N+](=O)[O-])cc1,ClCCl,393.0,78.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1,CC(C)=O,426.0,79.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1O,CC(C)=O,484.0,150.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,CC(C)=O,428.0,124.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cc2ccccc2cc1O,CC(C)=O,513.0,86.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccc([N+](=O)[O-])cc1,CC(C)=O,427.0,77.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1,CCO,429.0,68.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1O,CCO,463.0,80.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,CCO,429.0,65.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cc2ccccc2cc1O,CCO,557.0,125.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccc([N+](=O)[O-])cc1,CCO,430.0,64.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1,CC#N,373.0,105.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1O,CC#N,474.0,102.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,CC#N,376.0,121.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cc2ccccc2cc1O,CC#N,360.0,121.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccc([N+](=O)[O-])cc1,CC#N,378.0,96.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1,CN(C)C=O,458.0,105.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1O,CN(C)C=O,455.0,82.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,CN(C)C=O,560.0,95.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cc2ccccc2cc1O,CN(C)C=O,528.0,104.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccc([N+](=O)[O-])cc1,CN(C)C=O,453.0,73.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1,CS(C)=O,552.0,175.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccccc1O,CS(C)=O,458.0,78.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,CS(C)=O,336.0,51.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1cc2ccccc2cc1O,CS(C)=O,557.0,104.0,deep4chem
O=C(N/N=C/c1ccccc1O)c1ccc([N+](=O)[O-])cc1,CS(C)=O,330.0,55.0,deep4chem
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,C1CCCCC1,381.0,101.8,deep4chem
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,C1COCCO1,392.0,99.0,deep4chem
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,C1CCOC1,395.0,98.5,deep4chem
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,CC#N,400.0,95.8,deep4chem
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,CC(C)O,409.0,97.5,deep4chem
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,CCCCO,410.0,98.4,deep4chem
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,CCO,410.0,94.5,deep4chem
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,CO,413.0,94.0,deep4chem
O=C1OCC2=C1C(c1ccccc1)c1cc3c(cc1N2CCO)CCC3,O,423.0,94.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,Cc1ccccc1,450.0,103.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,C1CCOC1,499.0,117.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CCOC(C)=O,495.0,113.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,ClC(Cl)Cl,511.0,112.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CC#N,536.0,116.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CC(C)=O,525.0,56.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CO,534.0,111.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CS(C)=O,547.0,118.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,Cc1ccccc1,455.0,53.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,C1CCOC1,460.0,54.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,CCOC(C)=O,479.0,56.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,ClC(Cl)Cl,486.0,31.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,CC#N,522.0,54.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,CC(C)=O,508.0,56.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,CO,532.0,53.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1,CS(C)=O,542.0,61.0,deep4chem
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,Cc1ccccc1,454.0,94.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(/C=C/C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,Cc1ccccc1,526.0,68.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(/C=C/C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,C1CCOC1,560.0,76.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(/C=C/C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,CCOC(C)=O,550.0,77.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(/C=C/C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,ClC(Cl)Cl,554.0,80.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(/C=C/C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,CC#N,594.0,83.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(/C=C/C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,CC(C)=O,582.0,81.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(/C=C/C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,CO,597.0,82.0,deep4chem
COc1ccc(-n2c3ccccc3c3cc(/C=C/C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,CS(C)=O,601.0,81.0,deep4chem
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,C1CCOC1,454.0,93.0,deep4chem
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CCOC(C)=O,474.0,52.0,deep4chem
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,ClC(Cl)Cl,478.0,104.0,deep4chem
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CC#N,516.0,53.0,deep4chem
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CC(C)=O,502.0,55.0,deep4chem
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CO,519.0,55.0,deep4chem
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CS(C)=O,524.0,58.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(C)cc1,Cc1ccccc1,444.0,50.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(C)cc1,C1CCOC1,461.0,55.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(C)cc1,CCOC(C)=O,460.0,55.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(C)cc1,ClC(Cl)Cl,482.0,57.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(C)cc1,CC#N,508.0,59.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(C)cc1,CC(C)=O,503.0,58.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(C)cc1,CO,495.0,60.0,deep4chem
CCOC(=O)/C(C#N)=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(C)cc1,CS(C)=O,503.0,54.0,deep4chem
