smiles,solvent,abs_peakwavs_max,emi_peakwavs_max
CCN(CC)c1ccc2c(C#N)c(/C=C(\C#N)c3nc4ccccc4s3)c(=O)oc2c1,CCO,602.0,692.0
CCN(CC)c1ccc2c(C#N)c(/C=C(\C#N)c3nc4ccccc4s3)c(=O)oc2c1,CO,591.0,701.0
CCN(CC)c1ccc2c(C#N)c(/C=C(\C#N)c3nc4ccccc4s3)c(=O)oc2c1,Cc1ccccc1,560.0,637.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,C1CCOC1,426.0,488.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,ClC(Cl)Cl,430.0,494.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,ClCCl,424.0,496.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,CC#N,423.0,499.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4s3)cc2OC)n1,C1CCOC1,436.0,490.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4s3)cc2OC)n1,ClC(Cl)Cl,441.0,500.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4s3)cc2OC)n1,ClCCl,438.0,502.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4s3)cc2OC)n1,CC#N,435.0,505.0
COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4o3)cc2OC)n1,C1CCOC1,431.0,487.0
COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4o3)cc2OC)n1,ClC(Cl)Cl,436.0,494.0
COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4o3)cc2OC)n1,ClCCl,431.0,496.0
COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4o3)cc2OC)n1,CC#N,431.0,502.0
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,CC#N,260.0,353.0
C[n+]1ccc(/C=C/c2cc[n+](C)cc2)cc1,CC#N,317.0,372.0
C(=C/c1cc[n+](Cc2ccccc2)cc1)\c1cc[n+](Cc2ccccc2)cc1,CC#N,324.0,426.0
C[n+]1cc2ccc3c[n+](C)cc4ccc(c1)c2c34,CC#N,418.0,423.0
CCCCCCCCCC[n+]1cc2ccc3c[n+](CCCCCCCCCC)cc4ccc(c1)c2c34,CC#N,418.0,424.0
c1ccc(C[n+]2cc3ccc4c[n+](Cc5ccccc5)cc5ccc(c2)c3c45)cc1,CC#N,421.0,427.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,C1CCCCC1,395.0,544.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,Cc1ccccc1,386.0,570.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,C1COCCO1,379.0,581.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,ClC(Cl)Cl,389.0,550.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,CCOCC,379.0,563.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,C1CCOC1,375.0,579.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,ClCCl,382.0,563.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,CN(C)C=O,372.0,577.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,CC#N,368.0,578.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,CO,377.0,568.0
Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,C1CCCCC1,500.5,516.0
Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,CCOC(C)=O,497.0,514.5
Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,CC#N,496.5,514.5
Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,CCO,497.5,514.5
Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,CO,496.0,513.5
Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,OCC(F)(F)F,493.0,509.5
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,C1CCCCC1,548.5,567.5
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,CCOC(C)=O,542.0,569.5
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,CC#N,542.0,573.0
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,CCO,544.0,573.0
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,CO,542.0,572.0
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,OCC(F)(F)F,539.0,567.5
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,C1CCCCC1,563.5,577.5
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CCOC(C)=O,556.5,578.5
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CC#N,553.0,578.0
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CCO,559.0,582.0
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CO,557.5,580.0
Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,OCC(F)(F)F,553.0,576.0
Cc1ccc(C2=C3C=C(I)C(I)=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,C1CCCCC1,581.0,593.0
Cc1ccc(C2=C3C=C(I)C(I)=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CCOC(C)=O,573.5,591.5
Cc1ccc(C2=C3C=C(I)C(I)=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CC#N,571.0,591.0
Cc1ccc(C2=C3C=C(I)C(I)=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CCO,577.0,595.0
Cc1ccc(C2=C3C=C(I)C(I)=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,CO,574.5,593.5
Cc1ccc(C2=C3C=C(I)C(I)=[N+]3[B-](F)(F)n3c2cc(I)c3I)cc1,OCC(F)(F)F,569.0,588.0
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,504.0,515.0
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,496.0,512.5
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,CC(C)=O,495.0,512.5
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,CCO,497.0,513.5
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,CO,495.5,512.5
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,OCC(F)(F)F,492.0,511.0
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,517.5,532.0
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,504.5,531.5
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,CC(C)=O,502.5,532.5
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,CCO,506.0,534.0
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,CO,503.5,533.5
CCC1=C(C)C2=C(C)c3cc(I)cn3[B-](F)(F)[N+]2=C1C,OCC(F)(F)F,499.5,530.5
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,515.5,538.5
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,506.0,533.0
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CC(C)=O,502.5,533.0
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CCO,505.5,534.0
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CO,503.5,533.5
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,OCC(F)(F)F,497.0,530.5
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,531.5,554.5
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,521.0,552.0
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CC(C)=O,517.5,551.5
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCO,522.0,554.0
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CO,519.5,552.5
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,OCC(F)(F)F,511.5,548.5
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,512.5,517.5
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,505.0,516.5
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,CC(C)=O,503.5,516.0
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,CCO,505.5,517.0
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,CO,504.5,516.5
CCC1=C(C)C2=Cc3cccn3[B-](F)(F)[N+]2=C1C,OCC(F)(F)F,494.5,515.5
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,528.0,538.5
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,513.0,540.5
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,CC(C)=O,509.5,541.0
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,CCO,514.0,543.0
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,CO,511.5,542.5
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,OCC(F)(F)F,504.0,540.0
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,C1CCCCC1,527.5,537.0
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,515.0,539.5
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CC(C)=O,509.0,544.0
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CCO,517.5,541.5
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CO,513.0,541.5
CCC1=C(C)C2=Cc3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,OCC(F)(F)F,501.0,538.0
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,542.0,550.5
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,528.0,551.5
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CC(C)=O,524.5,552.5
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCO,529.0,555.0
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CO,526.5,552.0
CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,OCC(F)(F)F,520.0,548.0
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,543.5,551.5
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,532.0,553.5
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CC(C)=O,528.0,553.0
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CCO,536.0,557.0
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,CO,531.5,554.0
CCC1=C(C)C2=Cc3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,OCC(F)(F)F,523.0,550.5
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,Cc1ccccc1,526.0,580.0
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,C1CCOC1,527.0,602.0
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,ClC(Cl)Cl,538.0,599.0
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,CCOC(C)=O,523.0,600.0
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,CC(C)=O,535.0,619.0
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,CC#N,540.0,622.0
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,CO,541.0,613.0
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,CN(C)C=O,550.0,629.0
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,Cc1ccccc1,493.0,577.0
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,C1CCOC1,485.0,617.0
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,ClC(Cl)Cl,502.0,615.0
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CCOC(C)=O,482.0,611.0
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CC(C)=O,485.0,644.0
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CC#N,486.0,654.0
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CO,490.0,552.0
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CN(C)C=O,493.0,652.0
N#CC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccccc1,CS(C)=O,360.0,438.0
N#CC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc([N+](=O)[O-])cc1,CS(C)=O,355.0,575.0
Cc1ccc(C2C(C#N)=C(N)n3c(=O)c4ccccc4c(=O)n32)cc1,CS(C)=O,351.0,450.0
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc([N+](=O)[O-])cc1,CS(C)=O,358.0,510.0
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc(C)cc1,CS(C)=O,365.0,517.0
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1cccs1,CS(C)=O,365.0,439.0
COC(=O)c1noc(-c2ccccc2)c1Cl,C1CCCCC1,307.0,344.0
COC(=O)c1noc(-c2ccccc2)c1Br,C1CCCCC1,307.0,344.0
NC(=O)CC[C@H](/[NH+]=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1)C(=O)O,O,475.0,513.0
NC(=O)CC[C@H](/[NH+]=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1)C(=O)O,CO,471.0,502.0
NC(=O)CC[C@H](/[NH+]=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1)C(=O)O,CCO,474.0,499.0
NC(=O)CC[C@H](/[NH+]=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1)C(=O)O,OCC(F)(F)F,473.0,501.0
NC(=O)CC[C@H](/[NH+]=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1)C(=O)O,OCCO,478.0,507.0
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,CCCCCC,422.0,445.0
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,Cc1ccccc1,424.0,461.0
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,ClC(Cl)Cl,422.0,477.0
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,C1CCOC1,422.0,490.0
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,CC(C)=O,418.0,515.0
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,CN(C)C=O,422.0,533.0
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,CC#N,417.0,538.0
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,C1COCCO1,381.0,401.0
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,CCO,373.0,417.0
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,CCCCO,373.0,416.0
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,C1COCCN1,383.0,419.0
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc2)cc1,CC(=O)O,384.0,502.0
N#Cc1ccc(C[C@H](N)C(=O)O)cc1,C1CCOC1,236.8079946,292.4406061
N#Cc1ccc(C[C@H](N)C(=O)O)cc1,CCO,233.5828443,292.9917622
N#Cc1ccc(C[C@H](N)C(=O)O)cc1,O,233.3347559,293.5429182
Nc1cccc2c1C(=O)c1ccccc1C2=O,ClCCl,464.0,558.0
CCNc1cccc2c1C(=O)c1ccccc1C2=O,ClCCl,510.0,608.0
NCCNc1cccc2c1C(=O)c1ccccc1C2=O,ClCCl,510.0,535.0
O=C1c2ccccc2C(=O)c2c(NCCNc3nc(Cl)nc(Cl)n3)cccc21,ClCCl,497.0,588.0
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,ClC(Cl)Cl,428.0,497.0
CN(C)CCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,ClC(Cl)Cl,430.0,498.0
CCCCN1C(=O)c2cccc3c(Oc4cc(CO)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,ClC(Cl)Cl,360.0,421.0
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(OCc3cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)c3)cc1)C2=O,ClC(Cl)Cl,426.0,493.0
CCCCN1C(=O)c2cccc3c(Oc4cc(COc5ccc(N6C(=O)c7cccc8c(NCCN(C)C)ccc(c78)C6=O)cc5)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,ClC(Cl)Cl,430.0,497.0
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,CC#N,430.0,518.0
CN(C)CCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,CC#N,430.0,516.0
CCCCN1C(=O)c2cccc3c(Oc4cc(CO)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,CC#N,358.0,429.0
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(OCc3cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)c3)cc1)C2=O,CC#N,430.0,520.0
CCCCN1C(=O)c2cccc3c(Oc4cc(COc5ccc(N6C(=O)c7cccc8c(NCCN(C)C)ccc(c78)C6=O)cc5)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,CC#N,430.0,497.0
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,CN(C)C=O,438.0,520.0
CN(C)CCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,CN(C)C=O,436.0,523.0
CCCCN1C(=O)c2cccc3c(Oc4cc(CO)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,CN(C)C=O,360.0,429.0
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(OCc3cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)c3)cc1)C2=O,CN(C)C=O,438.0,524.0
CCCCN1C(=O)c2cccc3c(Oc4cc(COc5ccc(N6C(=O)c7cccc8c(NCCN(C)C)ccc(c78)C6=O)cc5)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,CN(C)C=O,430.0,515.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2ccncc2)C(C)(C)c2ccccc21,CS(C)=O,643.0,655.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2ccncc2)C(C)(C)c2ccccc21,CO,634.0,648.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2ccncc2)C(C)(C)c2ccccc21,O,633.0,658.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,CS(C)=O,643.0,664.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,CO,635.0,656.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,O,635.0,663.0
CCCN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2CCC)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,CS(C)=O,643.0,666.0
CCCN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2CCC)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,CO,634.0,659.0
CCCN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2CCC)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,O,631.0,662.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2ccc3ccccc3n2)C(C)(C)c2ccccc21,CS(C)=O,641.0,664.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2ccc3ccccc3n2)C(C)(C)c2ccccc21,CO,629.0,652.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2ccc3ccccc3n2)C(C)(C)c2ccccc21,O,633.0,653.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2cc[n+](C)cc2)C(C)(C)c2ccccc21,CS(C)=O,637.0,657.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2cc[n+](C)cc2)C(C)(C)c2ccccc21,CO,627.0,658.0
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2cc[n+](C)cc2)C(C)(C)c2ccccc21,O,626.0,658.0
CCCN1/C(=C/C=C/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(C)=O,645.0,660.0
CCCN1/C(=C/C=C/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CO,637.0,659.0
CCCN1/C(=C/C=C/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,O,633.0,652.0
CCCN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2CCC)c2ccc([N+](=O)[O-])cc2)Sc2ccccc21,CS(C)=O,654.0,673.0
